datetime,country,electricity_demand (MWh),renewables_electricity (MWh)
2022-09-19 15:00:00,Morocco,1.4231132514756355,0.0
2022-09-19 16:00:00,Morocco,1.4258887613128806,0.0
2022-09-19 17:00:00,Morocco,1.4638968318763144,0.0
2022-09-19 18:00:00,Morocco,1.549751810532087,0.0
2022-09-19 19:00:00,Morocco,1.6556717053442807,0.0
2022-09-19 20:00:00,Morocco,1.710567392919207,0.0
2022-09-19 21:00:00,Morocco,1.7119741091724618,0.0
2022-09-19 22:00:00,Morocco,1.6502392188983426,0.0
2022-09-19 23:00:00,Morocco,1.5168329888094816,0.0
2022-09-20 00:00:00,Morocco,1.3677613606999675,0.0
2022-09-20 01:00:00,Morocco,1.2454024127854806,0.0
2022-09-20 02:00:00,Morocco,1.1761327616107216,0.0
2022-09-20 03:00:00,Morocco,1.1293533405204266,0.0
2022-09-20 04:00:00,Morocco,1.1017063622714818,0.0
2022-09-20 05:00:00,Morocco,1.1178128230783342,0.0
2022-09-20 06:00:00,Morocco,1.106445359218596,0.0
2022-09-20 07:00:00,Morocco,1.1492557844639335,0.0
2022-09-20 08:00:00,Morocco,1.1944149787166567,0.0
2022-09-20 09:00:00,Morocco,1.2790143491171377,0.0
2022-09-20 10:00:00,Morocco,1.4079542520089283,0.0
2022-09-20 11:00:00,Morocco,1.5114721834129536,0.0
2022-09-20 12:00:00,Morocco,1.582207908194124,0.0
2022-09-20 13:00:00,Morocco,1.5445016366211113,0.0
2022-09-20 14:00:00,Morocco,1.448312898394646,0.0
2022-09-20 15:00:00,Morocco,1.4203434672313813,0.0
2022-09-20 16:00:00,Morocco,1.4420029600196922,0.0
2022-09-20 17:00:00,Morocco,1.4815302496823914,0.0
2022-09-20 18:00:00,Morocco,1.52751535145374,0.0
2022-09-20 19:00:00,Morocco,1.6641618813333394,0.0
2022-09-20 20:00:00,Morocco,1.6602626102209617,0.0
2022-09-20 21:00:00,Morocco,1.6807449272469843,0.0
2022-09-20 22:00:00,Morocco,1.6009735994606065,0.0
2022-09-20 23:00:00,Morocco,1.455419332195071,0.0
2022-09-21 00:00:00,Morocco,1.3116460422064817,0.0
2022-09-21 01:00:00,Morocco,1.2017235996440507,0.0
2022-09-21 02:00:00,Morocco,1.1343163951086885,0.0
2022-09-21 03:00:00,Morocco,1.0857904217034227,0.0
2022-09-21 04:00:00,Morocco,1.0784606736844984,0.0
2022-09-21 05:00:00,Morocco,1.1127951296566043,0.0
2022-09-21 06:00:00,Morocco,1.1129180205544944,0.0
2022-09-21 07:00:00,Morocco,1.1342327357021649,0.0
2022-09-21 08:00:00,Morocco,1.155198550024826,0.0
2022-09-21 09:00:00,Morocco,1.231511525886761,0.0
2022-09-21 10:00:00,Morocco,1.3546932697784355,0.0
2022-09-21 11:00:00,Morocco,1.4445887732140748,0.0
2022-09-21 12:00:00,Morocco,1.5049413272930554,0.0
2022-09-21 13:00:00,Morocco,1.4773226523193708,0.0
2022-09-21 14:00:00,Morocco,1.3757818553507426,0.0
2022-09-21 15:00:00,Morocco,1.3638263500128716,0.0
2022-09-21 16:00:00,Morocco,1.4035470726132449,0.0
2022-09-21 17:00:00,Morocco,1.4496721341042655,0.0
2022-09-21 18:00:00,Morocco,1.5279591856247259,0.0
2022-09-21 19:00:00,Morocco,1.6635421268963055,0.0
2022-09-21 20:00:00,Morocco,1.6663721252813546,0.0
2022-09-21 21:00:00,Morocco,1.6372511081999346,0.0
2022-09-21 22:00:00,Morocco,1.6133920773003372,0.0
2022-09-21 23:00:00,Morocco,1.4891495102326693,0.0
2022-09-22 00:00:00,Morocco,1.3261444965033933,0.0
2022-09-22 01:00:00,Morocco,1.218219793311231,0.0
2022-09-22 02:00:00,Morocco,1.1299822936547816,0.0
2022-09-22 03:00:00,Morocco,1.0810817941128037,0.0
2022-09-22 04:00:00,Morocco,1.0869282118784676,0.0
2022-09-22 05:00:00,Morocco,1.1078459686353987,0.0
2022-09-22 06:00:00,Morocco,1.1115703706460656,0.0
2022-09-22 07:00:00,Morocco,1.1396898089008358,0.0
2022-09-22 08:00:00,Morocco,1.1350074297215418,0.0
2022-09-22 09:00:00,Morocco,1.2404430206856745,0.0
2022-09-22 10:00:00,Morocco,1.3400482538269922,0.0
2022-09-22 11:00:00,Morocco,1.4268880620686621,0.0
2022-09-22 12:00:00,Morocco,1.5363818706800114,0.0
2022-09-22 13:00:00,Morocco,1.5073382254670808,0.0
2022-09-22 14:00:00,Morocco,1.4090535322772437,0.0
2022-09-22 15:00:00,Morocco,1.364252723109243,0.0
2022-09-22 16:00:00,Morocco,1.3723514518460145,0.0
2022-09-22 17:00:00,Morocco,1.4352158106978727,0.0
2022-09-22 18:00:00,Morocco,1.5004252564774034,0.0
2022-09-22 19:00:00,Morocco,1.616328838030888,0.0
2022-09-22 20:00:00,Morocco,1.6564900417610824,0.0
2022-09-22 21:00:00,Morocco,1.669991576539233,0.0
2022-09-22 22:00:00,Morocco,1.6069425358815348,0.0
2022-09-22 23:00:00,Morocco,1.4716521311501223,0.0
2022-09-23 00:00:00,Morocco,1.3173218526807677,0.0
2022-09-23 01:00:00,Morocco,1.191804281346686,0.0
2022-09-23 02:00:00,Morocco,1.116393027545215,0.0
2022-09-23 03:00:00,Morocco,1.0856524526366953,0.0
2022-09-23 04:00:00,Morocco,1.075739732332724,0.0
2022-09-23 05:00:00,Morocco,1.093695922223381,0.0
2022-09-23 06:00:00,Morocco,1.092745726869545,0.0
2022-09-23 07:00:00,Morocco,1.0849541098947308,0.0
2022-09-23 08:00:00,Morocco,1.1056670725493876,0.0
2022-09-23 09:00:00,Morocco,1.2120927719240113,0.0
2022-09-23 10:00:00,Morocco,1.375253277307362,0.0
2022-09-23 11:00:00,Morocco,1.4833671553503205,0.0
2022-09-23 12:00:00,Morocco,1.5442372039754184,0.0
2022-09-23 13:00:00,Morocco,1.465268843906557,0.0
2022-09-23 14:00:00,Morocco,1.3756880400315423,0.0
2022-09-23 15:00:00,Morocco,1.3587277058864764,0.0
2022-09-23 16:00:00,Morocco,1.425921168579227,0.0
2022-09-23 17:00:00,Morocco,1.4781987169933117,0.0
2022-09-23 18:00:00,Morocco,1.5423848068622723,0.0
2022-09-23 19:00:00,Morocco,1.6616588986438083,0.0
2022-09-23 20:00:00,Morocco,1.7295200365386165,0.0
2022-09-23 21:00:00,Morocco,1.7055382514520745,0.0
2022-09-23 22:00:00,Morocco,1.6648380284453288,0.0
2022-09-23 23:00:00,Morocco,1.525815666269485,0.0
2022-09-24 00:00:00,Morocco,1.3730358418012356,0.0
2022-09-24 01:00:00,Morocco,1.2212390137914688,0.0
2022-09-24 02:00:00,Morocco,1.133526703701861,0.0
2022-09-24 03:00:00,Morocco,1.0955770189507419,0.0
2022-09-24 04:00:00,Morocco,1.0673798100805127,0.0
2022-09-24 05:00:00,Morocco,1.0956256186754352,0.0
2022-09-24 06:00:00,Morocco,1.0538460140514756,0.0
2022-09-24 07:00:00,Morocco,1.0231906433863132,0.0
2022-09-24 08:00:00,Morocco,1.017852030221117,0.0
2022-09-24 09:00:00,Morocco,1.1079118157360925,0.0
2022-09-24 10:00:00,Morocco,1.2253551321258769,0.0
2022-09-24 11:00:00,Morocco,1.3042217094471864,0.0
2022-09-24 12:00:00,Morocco,1.3726596941555327,0.0
2022-09-24 13:00:00,Morocco,1.3437683694825835,0.0
2022-09-24 14:00:00,Morocco,1.2392034036023056,0.0
2022-09-24 15:00:00,Morocco,1.137523267704541,0.0
2022-09-24 16:00:00,Morocco,1.160115333527629,0.0
2022-09-24 17:00:00,Morocco,1.1905669009745503,0.0
2022-09-24 18:00:00,Morocco,1.2483713250969986,0.0
2022-09-24 19:00:00,Morocco,1.3373050141116367,0.0
2022-09-24 20:00:00,Morocco,1.3823966362845197,0.0
2022-09-24 21:00:00,Morocco,1.3963684799629033,0.0
2022-09-24 22:00:00,Morocco,1.3469366462550485,0.0
2022-09-24 23:00:00,Morocco,1.2456358181339875,0.0
2022-09-25 00:00:00,Morocco,1.1186471602895973,0.0
2022-09-25 01:00:00,Morocco,1.0255648753510376,0.0
2022-09-25 02:00:00,Morocco,0.9791752824990951,0.0
2022-09-25 03:00:00,Morocco,0.9543479267065683,0.0
2022-09-25 04:00:00,Morocco,0.9374833343231748,0.0
2022-09-25 05:00:00,Morocco,0.9468769389414232,0.0
2022-09-25 06:00:00,Morocco,0.913609668046663,0.0
2022-09-25 07:00:00,Morocco,0.8828923596541854,0.0
2022-09-25 08:00:00,Morocco,0.9080606021500665,0.0
2022-09-25 09:00:00,Morocco,1.0054266227647681,0.0
2022-09-25 10:00:00,Morocco,1.1343482721434244,0.0
2022-09-25 11:00:00,Morocco,1.231861043924979,0.0
2022-09-25 12:00:00,Morocco,1.3324772542311791,0.0
2022-09-25 13:00:00,Morocco,1.4079256514795548,0.0
2022-09-25 14:00:00,Morocco,1.3435849269913405,0.0
2022-09-25 15:00:00,Morocco,1.304230673627273,0.0
2022-09-25 16:00:00,Morocco,1.3141546965404736,0.0
2022-09-25 17:00:00,Morocco,1.3834814446750945,0.0
2022-09-25 18:00:00,Morocco,1.476093999661002,0.0
2022-09-25 19:00:00,Morocco,1.6089047505494474,0.0
2022-09-25 20:00:00,Morocco,1.6863028731834246,0.0
2022-09-25 21:00:00,Morocco,1.711026566317587,0.0
2022-09-25 22:00:00,Morocco,1.651103267803447,0.0
2022-09-25 23:00:00,Morocco,1.5177866136393892,0.0
2022-09-26 00:00:00,Morocco,1.3768245908747152,0.0
2022-09-26 01:00:00,Morocco,1.2926144262690555,0.0
2022-09-26 02:00:00,Morocco,1.2018462995542278,0.0
2022-09-26 03:00:00,Morocco,1.166399408735464,0.0
2022-09-26 04:00:00,Morocco,1.1629393891481221,0.0
2022-09-26 05:00:00,Morocco,1.183186841511353,0.0
2022-09-26 06:00:00,Morocco,1.1643220916602945,0.0
2022-09-26 07:00:00,Morocco,1.1603472850794692,0.0
2022-09-26 08:00:00,Morocco,0.879903914275977,0.0
2022-09-26 09:00:00,Morocco,1.1102152600082826,0.0
2022-09-26 10:00:00,Morocco,1.2950307145339564,0.0
2022-09-26 11:00:00,Morocco,1.4255262529882669,0.0
2022-09-26 12:00:00,Morocco,1.4865791959816113,0.0
2022-09-26 13:00:00,Morocco,1.4975795656865303,0.0
2022-09-26 14:00:00,Morocco,1.3992553993656678,0.0
2022-09-26 15:00:00,Morocco,1.3534952152740107,0.0
2022-09-26 16:00:00,Morocco,1.386211734258703,0.0
2022-09-26 17:00:00,Morocco,1.4716050567694576,0.0
2022-09-26 18:00:00,Morocco,1.5730694821964186,0.0
2022-09-26 19:00:00,Morocco,1.7056287619760222,0.0
2022-09-26 20:00:00,Morocco,1.805759423535837,0.0
2022-09-26 21:00:00,Morocco,1.823220157302379,0.0
2022-09-26 22:00:00,Morocco,1.7000313806489398,0.0
2022-09-26 23:00:00,Morocco,1.5646901192260254,0.0
2022-09-27 00:00:00,Morocco,1.4401314327471366,0.0
2022-09-27 01:00:00,Morocco,1.3523133692077627,0.0
2022-09-27 02:00:00,Morocco,1.2923151991685669,0.0
2022-09-27 03:00:00,Morocco,1.2653563818724312,0.0
2022-09-27 04:00:00,Morocco,1.265287192507171,0.0
2022-09-27 05:00:00,Morocco,1.2648570890876172,0.0
2022-09-27 06:00:00,Morocco,1.2401416638506044,0.0
2022-09-27 07:00:00,Morocco,1.24518890014214,0.0
2022-09-27 08:00:00,Morocco,1.2377816035127196,0.0
2022-09-27 09:00:00,Morocco,1.3460688034783121,0.0
2022-09-27 10:00:00,Morocco,1.452185776748279,0.0
2022-09-27 11:00:00,Morocco,1.5046131159963638,0.0
2022-09-27 12:00:00,Morocco,1.5539112609299657,0.0
2022-09-27 13:00:00,Morocco,1.5624528546605245,0.0
2022-09-27 14:00:00,Morocco,1.4525744968624505,0.0
2022-09-27 15:00:00,Morocco,1.4094898853037385,0.0
2022-09-27 16:00:00,Morocco,1.4333239645574387,0.0
2022-09-27 17:00:00,Morocco,1.4775833081490057,0.0
2022-09-27 18:00:00,Morocco,1.5643407496118673,0.0
2022-09-27 19:00:00,Morocco,1.6920075090661824,0.0
2022-09-27 20:00:00,Morocco,1.7356355405328754,0.0
2022-09-27 21:00:00,Morocco,1.721605805893478,0.0
2022-09-27 22:00:00,Morocco,1.6567244676925887,0.0
2022-09-27 23:00:00,Morocco,1.4732724136419937,0.0
2022-09-28 00:00:00,Morocco,1.3423906635406957,0.0
2022-09-28 01:00:00,Morocco,1.2554801408722915,0.0
2022-09-28 02:00:00,Morocco,1.195615620876406,0.0
2022-09-28 03:00:00,Morocco,1.1521036713208324,0.0
2022-09-28 04:00:00,Morocco,1.1361908702882133,0.0
2022-09-28 05:00:00,Morocco,1.161995194001379,0.0
2022-09-28 06:00:00,Morocco,1.1630581955855146,0.0
2022-09-28 07:00:00,Morocco,1.1540653534495422,0.0
2022-09-28 08:00:00,Morocco,1.1494678850793854,0.0
2022-09-28 09:00:00,Morocco,1.2358718881603594,0.0
2022-09-28 10:00:00,Morocco,1.3232264622357648,0.0
2022-09-28 11:00:00,Morocco,1.409320896435341,0.0
2022-09-28 12:00:00,Morocco,1.4502976366850837,0.0
2022-09-28 13:00:00,Morocco,1.4412937542060913,0.0
2022-09-28 14:00:00,Morocco,1.3655579418305188,0.0
2022-09-28 15:00:00,Morocco,1.3270061969518399,0.0
2022-09-28 16:00:00,Morocco,1.3629004495522348,0.0
2022-09-28 17:00:00,Morocco,1.3911329776204007,0.0
2022-09-28 18:00:00,Morocco,1.4402372995838353,0.0
2022-09-28 19:00:00,Morocco,1.553397658258832,0.0
2022-09-28 20:00:00,Morocco,1.601903486023628,0.0
2022-09-28 21:00:00,Morocco,1.6018572522757155,0.0
2022-09-28 22:00:00,Morocco,1.5020884018589493,0.0
2022-09-28 23:00:00,Morocco,1.3426676513979525,0.0
2022-09-29 00:00:00,Morocco,1.2207652090410748,0.0
2022-09-29 01:00:00,Morocco,1.1164029585611692,0.0
2022-09-29 02:00:00,Morocco,1.0219037152458248,0.0
2022-09-29 03:00:00,Morocco,0.9739527555318247,0.0
2022-09-29 04:00:00,Morocco,0.9547442461727071,0.0
2022-09-29 05:00:00,Morocco,0.9990760549039313,0.0
2022-09-29 06:00:00,Morocco,1.0440596700100935,0.0
2022-09-29 07:00:00,Morocco,1.0417811164191373,0.0
2022-09-29 08:00:00,Morocco,1.04031055733032,0.0
2022-09-29 09:00:00,Morocco,1.125371479172895,0.0
2022-09-29 10:00:00,Morocco,1.2314221211472898,0.0
2022-09-29 11:00:00,Morocco,1.342471830687785,0.0
2022-09-29 12:00:00,Morocco,1.4250083314777373,0.0
2022-09-29 13:00:00,Morocco,1.3848585150245973,0.0
2022-09-29 14:00:00,Morocco,1.3014718591925631,0.0
2022-09-29 15:00:00,Morocco,1.267319656987088,0.0
2022-09-29 16:00:00,Morocco,1.2830098396952554,0.0
2022-09-29 17:00:00,Morocco,1.2976629811203382,0.0
2022-09-29 18:00:00,Morocco,1.3717668274239823,0.0
2022-09-29 19:00:00,Morocco,1.5108663691756736,0.0
2022-09-29 20:00:00,Morocco,1.57319860050442,0.0
2022-09-29 21:00:00,Morocco,1.541831297063267,0.0
2022-09-29 22:00:00,Morocco,1.4882821436159945,0.0
2022-09-29 23:00:00,Morocco,1.358566832074994,0.0
2022-09-30 00:00:00,Morocco,1.2105303929397107,0.0
2022-09-30 01:00:00,Morocco,1.0823245193834334,0.0
2022-09-30 02:00:00,Morocco,1.0253198405192725,0.0
2022-09-30 03:00:00,Morocco,1.0040348269028632,0.0
2022-09-30 04:00:00,Morocco,0.9828966954318141,0.0
2022-09-30 05:00:00,Morocco,1.0039059139652666,0.0
2022-09-30 06:00:00,Morocco,1.0260883180829843,0.0
2022-09-30 07:00:00,Morocco,1.0502827609914287,0.0
2022-09-30 08:00:00,Morocco,1.0538780460256891,0.0
2022-09-30 09:00:00,Morocco,1.1069506784433418,0.0
2022-09-30 10:00:00,Morocco,1.2244397132826204,0.0
2022-09-30 11:00:00,Morocco,1.30950056645023,0.0
2022-09-30 12:00:00,Morocco,1.3433655826076496,0.0
2022-09-30 13:00:00,Morocco,1.301470123977412,0.0
2022-09-30 14:00:00,Morocco,1.2034064154129198,0.0
2022-09-30 15:00:00,Morocco,1.180384412082366,0.0
2022-09-30 16:00:00,Morocco,1.2139520328884863,0.0
2022-09-30 17:00:00,Morocco,1.2768013941730456,0.0
2022-09-30 18:00:00,Morocco,1.3484992806519924,0.0
2022-09-30 19:00:00,Morocco,1.4608279653123557,0.0
2022-09-30 20:00:00,Morocco,1.4972571263861925,0.0
2022-09-30 21:00:00,Morocco,1.4726020450861177,0.0
2022-09-30 22:00:00,Morocco,1.4035587518367145,0.0
2022-09-30 23:00:00,Morocco,1.2852955195881806,0.0
2022-10-01 00:00:00,Morocco,1.133060977327274,0.0
2022-10-01 01:00:00,Morocco,1.0158266513358625,0.0
2022-10-01 02:00:00,Morocco,0.9553388785551306,0.0
2022-10-01 03:00:00,Morocco,0.9193605616752202,0.0
2022-10-01 04:00:00,Morocco,0.9022717662108842,0.0
2022-10-01 05:00:00,Morocco,0.9300743912771713,0.0
2022-10-01 06:00:00,Morocco,0.9275644036933335,0.0
2022-10-01 07:00:00,Morocco,0.8993548446609471,0.0
2022-10-01 08:00:00,Morocco,0.9181217218967117,0.0
2022-10-01 09:00:00,Morocco,1.0107390959866434,0.0
2022-10-01 10:00:00,Morocco,1.1264199353100373,0.0
2022-10-01 11:00:00,Morocco,1.1942985296112023,0.0
2022-10-01 12:00:00,Morocco,1.2633436173780779,0.0
2022-10-01 13:00:00,Morocco,1.2602139372394365,0.0
2022-10-01 14:00:00,Morocco,1.1635966783070475,0.0
2022-10-01 15:00:00,Morocco,1.0978506341074632,0.0
2022-10-01 16:00:00,Morocco,1.1045457126658336,0.0
2022-10-01 17:00:00,Morocco,1.1227251001875116,0.0
2022-10-01 18:00:00,Morocco,1.2035933493312125,0.0
2022-10-01 19:00:00,Morocco,1.3042224379357457,0.0
2022-10-01 20:00:00,Morocco,1.3341760273813055,0.0
2022-10-01 21:00:00,Morocco,1.327500716019163,0.0
2022-10-01 22:00:00,Morocco,1.2957377364582998,0.0
2022-10-01 23:00:00,Morocco,1.2072481377280213,0.0
2022-10-02 00:00:00,Morocco,1.0688972135616104,0.0
2022-10-02 01:00:00,Morocco,0.9478747308879766,0.0
2022-10-02 02:00:00,Morocco,0.8837845079462061,0.0
2022-10-02 03:00:00,Morocco,0.8450326093848319,0.0
2022-10-02 04:00:00,Morocco,0.8288024098852413,0.0
2022-10-02 05:00:00,Morocco,0.8513291403479919,0.0
2022-10-02 06:00:00,Morocco,0.8470559516764331,0.0
2022-10-02 07:00:00,Morocco,0.7859692726428398,0.0
2022-10-02 08:00:00,Morocco,0.8077436607715627,0.0
2022-10-02 09:00:00,Morocco,0.8739678023318322,0.0
2022-10-02 10:00:00,Morocco,1.0127725335838766,0.0
2022-10-02 11:00:00,Morocco,1.1124500929655698,0.0
2022-10-02 12:00:00,Morocco,1.208058329363945,0.0
2022-10-02 13:00:00,Morocco,1.2460907203323381,0.0
2022-10-02 14:00:00,Morocco,1.1746665099090583,0.0
2022-10-02 15:00:00,Morocco,1.1119320091328757,0.0
2022-10-02 16:00:00,Morocco,1.116721929941575,0.0
2022-10-02 17:00:00,Morocco,1.146405465101231,0.0
2022-10-02 18:00:00,Morocco,1.231514334662474,0.0
2022-10-02 19:00:00,Morocco,1.321904179412845,0.0
2022-10-02 20:00:00,Morocco,1.3944192304812786,0.0
2022-10-02 21:00:00,Morocco,1.3997581004553055,0.0
2022-10-02 22:00:00,Morocco,1.3404875847406235,0.0
2022-10-02 23:00:00,Morocco,1.1781057697709287,0.0
2022-10-03 00:00:00,Morocco,1.0071083159957883,0.0
2022-10-03 01:00:00,Morocco,0.9145410208850929,0.0
2022-10-03 02:00:00,Morocco,0.856119923436695,0.0
2022-10-03 03:00:00,Morocco,0.8374176244620625,0.0
2022-10-03 04:00:00,Morocco,0.8242083148947055,0.0
2022-10-03 05:00:00,Morocco,0.8500908437548399,0.0
2022-10-03 06:00:00,Morocco,0.8768188135609615,0.0
2022-10-03 07:00:00,Morocco,0.8914702933718658,0.0
2022-10-03 08:00:00,Morocco,0.9003086799059192,0.0
2022-10-03 09:00:00,Morocco,0.97928233108327,0.0
2022-10-03 10:00:00,Morocco,1.0787773079453338,0.0
2022-10-03 11:00:00,Morocco,1.1713969541589633,0.0
2022-10-03 12:00:00,Morocco,1.2305135040306276,0.0
