country,year,column,value,source,method,base_year,r_squared
Ghana,2016,Population growth (annual %),2.27621203911157,measured,source_ingest,2016.0,
Ghana,2016,carbon_intensity_elec,410.02,measured,source_ingest,2016.0,
Ghana,2016,electricity_demand (TWh),13.73,measured,source_ingest,2016.0,
Ghana,2016,electricity_generation (TWh),13.17,measured,source_ingest,2016.0,
Ghana,2016,energy_poverty_electricity (% of total population),20.700000000000003,derived,one_minus_access,2016.0,
Ghana,2016,energy_poverty_electricity_rural (% of rural population),33.400000000000006,measured,source_ingest,2016.0,
Ghana,2016,energy_poverty_electricity_urban (% of urban population),10.200000000000003,measured,source_ingest,2016.0,
Ghana,2016,energy_poverty_multidimensional (% of total population),49.0,measured,source_ingest,2016.0,
Ghana,2016,fossil_share_elec,57.783,measured,source_ingest,2016.0,
Ghana,2016,gdp,108784039058.0,measured,source_ingest,2016.0,
Ghana,2016,greenhouse_gas_emissions,5.4,measured,source_ingest,2016.0,
Ghana,2016,hydro_electricity,5.51,measured,source_ingest,2016.0,
Ghana,2016,low_carbon_share_elec,42.217,measured,source_ingest,2016.0,
Ghana,2016,population,29356736.0,measured,source_ingest,2016.0,
Ghana,2016,renewables_electricity,5.56,measured,source_ingest,2016.0,
Ghana,2016,renewables_share_elec,42.217,measured,source_ingest,2016.0,
Ghana,2016,solar_electricity,0.03,measured,source_ingest,2016.0,
Ghana,2016,wind_electricity,0.0,measured,source_ingest,2016.0,
Ghana,2017,Access to Clean Fuels and Technologies for cooking (% of total population),23.9,measured,source_ingest,2017.0,
Ghana,2017,Access to electricity (% of total population),79.0,measured,source_ingest,2017.0,
Ghana,2017,Population growth (annual %),2.19535792776401,measured,source_ingest,2017.0,
Ghana,2017,carbon_intensity_elec,407.52,measured,source_ingest,2017.0,
Ghana,2017,electricity_demand (TWh),13.35,measured,source_ingest,2017.0,
Ghana,2017,electricity_generation (TWh),13.3,measured,source_ingest,2017.0,
Ghana,2017,energy_poverty_electricity (% of total population),21.0,derived,one_minus_access,2017.0,
Ghana,2017,energy_poverty_electricity_rural (% of rural population),34.7,measured,source_ingest,2017.0,
Ghana,2017,energy_poverty_electricity_urban (% of urban population),10.0,measured,source_ingest,2017.0,
Ghana,2017,energy_poverty_multidimensional (% of total population),48.55,measured,source_ingest,2017.0,
Ghana,2017,fossil_share_elec,57.368,measured,source_ingest,2017.0,
Ghana,2017,gdp,117627099029.0,measured,source_ingest,2017.0,
Ghana,2017,greenhouse_gas_emissions,5.42,measured,source_ingest,2017.0,
Ghana,2017,hydro_electricity,5.62,measured,source_ingest,2017.0,
Ghana,2017,low_carbon_share_elec,42.632,measured,source_ingest,2017.0,
Ghana,2017,population,30008364.0,measured,source_ingest,2017.0,
Ghana,2017,renewables_electricity,5.67,measured,source_ingest,2017.0,
Ghana,2017,renewables_share_elec,42.632,measured,source_ingest,2017.0,
Ghana,2017,solar_electricity,0.03,measured,source_ingest,2017.0,
Ghana,2017,wind_electricity,0.0,measured,source_ingest,2017.0,
Ghana,2018,Access to Clean Fuels and Technologies for cooking (% of total population),25.3,measured,source_ingest,2018.0,
Ghana,2018,Access to electricity (% of total population),80.4,measured,source_ingest,2018.0,
Ghana,2018,Population growth (annual %),2.07517136640112,measured,source_ingest,2018.0,
Ghana,2018,carbon_intensity_elec,421.87,measured,source_ingest,2018.0,
Ghana,2018,electricity_demand (TWh),14.31,measured,source_ingest,2018.0,
Ghana,2018,electricity_generation (TWh),14.91,measured,source_ingest,2018.0,
Ghana,2018,energy_poverty_electricity (% of total population),19.599999999999994,derived,one_minus_access,2018.0,
Ghana,2018,energy_poverty_electricity_rural (% of rural population),31.700000000000003,measured,source_ingest,2018.0,
Ghana,2018,energy_poverty_electricity_urban (% of urban population),10.099999999999994,measured,source_ingest,2018.0,
Ghana,2018,energy_poverty_multidimensional (% of total population),47.15,measured,source_ingest,2018.0,
Ghana,2018,fossil_share_elec,59.289,measured,source_ingest,2018.0,
Ghana,2018,gdp,124919973796.0,measured,source_ingest,2018.0,
Ghana,2018,greenhouse_gas_emissions,6.29,measured,source_ingest,2018.0,
Ghana,2018,hydro_electricity,6.02,measured,source_ingest,2018.0,
Ghana,2018,low_carbon_share_elec,40.711,measured,source_ingest,2018.0,
Ghana,2018,population,30637592.0,measured,source_ingest,2018.0,
Ghana,2018,renewables_electricity,6.07,measured,source_ingest,2018.0,
Ghana,2018,renewables_share_elec,40.711,measured,source_ingest,2018.0,
Ghana,2018,solar_electricity,0.03,measured,source_ingest,2018.0,
Ghana,2018,wind_electricity,0.0,measured,source_ingest,2018.0,
Ghana,2019,Access to Clean Fuels and Technologies for cooking (% of total population),26.9,measured,source_ingest,2019.0,
Ghana,2019,Access to electricity (% of total population),83.5,measured,source_ingest,2019.0,
Ghana,2019,Population growth (annual %),2.00780519953703,measured,source_ingest,2019.0,
Ghana,2019,carbon_intensity_elec,416.76,measured,source_ingest,2019.0,
Ghana,2019,electricity_demand (TWh),16.0,measured,source_ingest,2019.0,
Ghana,2019,electricity_generation (TWh),17.3,measured,source_ingest,2019.0,
Ghana,2019,energy_poverty_electricity (% of total population),16.5,derived,one_minus_access,2019.0,
Ghana,2019,energy_poverty_electricity_rural (% of rural population),30.0,measured,source_ingest,2019.0,
Ghana,2019,energy_poverty_electricity_urban (% of urban population),6.200000000000003,measured,source_ingest,2019.0,
Ghana,2019,energy_poverty_multidimensional (% of total population),44.8,measured,source_ingest,2019.0,
Ghana,2019,fossil_share_elec,57.688,measured,source_ingest,2019.0,
Ghana,2019,gdp,133049773378.0,measured,source_ingest,2019.0,
Ghana,2019,greenhouse_gas_emissions,7.21,measured,source_ingest,2019.0,
Ghana,2019,hydro_electricity,7.25,measured,source_ingest,2019.0,
Ghana,2019,low_carbon_share_elec,42.312,measured,source_ingest,2019.0,
Ghana,2019,population,31258943.0,measured,source_ingest,2019.0,
Ghana,2019,renewables_electricity,7.32,measured,source_ingest,2019.0,
Ghana,2019,renewables_share_elec,42.312,measured,source_ingest,2019.0,
Ghana,2019,solar_electricity,0.05,measured,source_ingest,2019.0,
Ghana,2019,wind_electricity,0.0,measured,source_ingest,2019.0,
Ghana,2020,Access to Clean Fuels and Technologies for cooking (% of total population),28.3,measured,source_ingest,2020.0,
Ghana,2020,Access to electricity (% of total population),85.4,measured,source_ingest,2020.0,
Ghana,2020,Population growth (annual %),1.99181985149439,measured,source_ingest,2020.0,
Ghana,2020,carbon_intensity_elec,459.2,measured,source_ingest,2020.0,
Ghana,2020,electricity_demand (TWh),17.99,measured,source_ingest,2020.0,
Ghana,2020,electricity_generation (TWh),19.73,measured,source_ingest,2020.0,
Ghana,2020,energy_poverty_electricity (% of total population),14.599999999999994,derived,one_minus_access,2020.0,
Ghana,2020,energy_poverty_electricity_rural (% of rural population),26.900000000000006,measured,source_ingest,2020.0,
Ghana,2020,energy_poverty_electricity_urban (% of urban population),5.400000000000006,measured,source_ingest,2020.0,
Ghana,2020,energy_poverty_multidimensional (% of total population),43.15,measured,source_ingest,2020.0,
Ghana,2020,fossil_share_elec,62.646,measured,source_ingest,2020.0,
Ghana,2020,gdp,133733644694.0,measured,source_ingest,2020.0,
Ghana,2020,greenhouse_gas_emissions,9.06,measured,source_ingest,2020.0,
Ghana,2020,hydro_electricity,7.29,measured,source_ingest,2020.0,
Ghana,2020,low_carbon_share_elec,37.354,measured,source_ingest,2020.0,
Ghana,2020,population,31887802.0,measured,source_ingest,2020.0,
Ghana,2020,renewables_electricity,7.37,measured,source_ingest,2020.0,
Ghana,2020,renewables_share_elec,37.354,measured,source_ingest,2020.0,
Ghana,2020,solar_electricity,0.06,measured,source_ingest,2020.0,
Ghana,2020,wind_electricity,0.0,measured,source_ingest,2020.0,
Ghana,2021,Access to Clean Fuels and Technologies for cooking (% of total population),29.9,measured,source_ingest,2021.0,
Ghana,2021,Access to electricity (% of total population),86.3,measured,source_ingest,2021.0,
Ghana,2021,Population growth (annual %),1.95904584379494,measured,source_ingest,2021.0,
Ghana,2021,carbon_intensity_elec,478.26,measured,source_ingest,2021.0,
Ghana,2021,electricity_demand (TWh),20.39,measured,source_ingest,2021.0,
Ghana,2021,electricity_generation (TWh),22.08,measured,source_ingest,2021.0,
Ghana,2021,energy_poverty_electricity (% of total population),13.700000000000003,derived,one_minus_access,2021.0,
Ghana,2021,energy_poverty_electricity_rural (% of rural population),26.0,measured,source_ingest,2021.0,
Ghana,2021,energy_poverty_electricity_urban (% of urban population),4.799999999999997,measured,source_ingest,2021.0,
Ghana,2021,energy_poverty_multidimensional (% of total population),41.900000000000006,measured,source_ingest,2021.0,
Ghana,2021,fossil_share_elec,65.217,measured,source_ingest,2021.0,
Ghana,2021,gdp,140896419821.0,measured,source_ingest,2021.0,
Ghana,2021,greenhouse_gas_emissions,10.56,measured,source_ingest,2021.0,
Ghana,2021,hydro_electricity,7.53,measured,source_ingest,2021.0,
Ghana,2021,low_carbon_share_elec,34.783,measured,source_ingest,2021.0,
Ghana,2021,population,32518662.0,measured,source_ingest,2021.0,
Ghana,2021,renewables_electricity,7.68,measured,source_ingest,2021.0,
Ghana,2021,renewables_share_elec,34.783,measured,source_ingest,2021.0,
Ghana,2021,solar_electricity,0.13,measured,source_ingest,2021.0,
Ghana,2021,wind_electricity,0.0,measured,source_ingest,2021.0,
Ghana,2022,Access to Clean Fuels and Technologies for cooking (% of total population),31.5,measured,source_ingest,2022.0,
Ghana,2022,Access to electricity (% of total population),85.1,measured,source_ingest,2022.0,
Ghana,2022,Population growth (annual %),1.92029034344132,measured,source_ingest,2022.0,
Ghana,2022,carbon_intensity_elec,469.42,measured,source_ingest,2022.0,
Ghana,2022,electricity_demand (TWh),21.05,measured,source_ingest,2022.0,
Ghana,2022,electricity_generation (TWh),23.22,measured,source_ingest,2022.0,
Ghana,2022,energy_poverty_electricity (% of total population),14.900000000000006,derived,one_minus_access,2022.0,
Ghana,2022,energy_poverty_electricity_rural (% of rural population),28.400000000000006,measured,source_ingest,2022.0,
Ghana,2022,energy_poverty_electricity_urban (% of urban population),5.0,measured,source_ingest,2022.0,
Ghana,2022,energy_poverty_multidimensional (% of total population),41.7,measured,source_ingest,2022.0,
Ghana,2022,fossil_share_elec,63.953,measured,source_ingest,2022.0,
Ghana,2022,gdp,145431875240.0,measured,source_ingest,2022.0,
Ghana,2022,greenhouse_gas_emissions,10.9,measured,source_ingest,2022.0,
Ghana,2022,hydro_electricity,8.19,measured,source_ingest,2022.0,
Ghana,2022,low_carbon_share_elec,36.047,measured,source_ingest,2022.0,
Ghana,2022,population,33149152.0,measured,source_ingest,2022.0,
Ghana,2022,renewables_electricity,8.37,measured,source_ingest,2022.0,
Ghana,2022,renewables_share_elec,36.047,measured,source_ingest,2022.0,
Ghana,2022,solar_electricity,0.16,measured,source_ingest,2022.0,
Ghana,2022,wind_electricity,0.0,measured,source_ingest,2022.0,
Ghana,2023,Access to Clean Fuels and Technologies for cooking (% of total population),32.8,measured,source_ingest,2023.0,
Ghana,2023,Access to electricity (% of total population),89.5,measured,source_ingest,2023.0,
Ghana,2023,Population growth (annual %),1.90860289687983,measured,source_ingest,2023.0,
Ghana,2023,carbon_intensity_elec,452.68,measured,source_ingest,2023.0,
Ghana,2023,electricity_demand (TWh),21.85,measured,source_ingest,2023.0,
Ghana,2023,electricity_generation (TWh),24.3,measured,source_ingest,2023.0,
Ghana,2023,energy_poverty_electricity (% of total population),10.5,derived,one_minus_access,2023.0,
Ghana,2023,energy_poverty_electricity_rural (% of rural population),22.200000000000003,measured,source_ingest,2023.0,
Ghana,2023,energy_poverty_electricity_urban (% of urban population),2.5,measured,source_ingest,2023.0,
Ghana,2023,energy_poverty_multidimensional (% of total population),38.85,measured,source_ingest,2023.0,
Ghana,2023,fossil_share_elec,61.481,measured,source_ingest,2023.0,
Ghana,2023,gdp,152344453551.46545,estimated,dampened_exponential_log_linear,2022.0,0.9590129435531335
Ghana,2023,greenhouse_gas_emissions,11.0,measured,source_ingest,2023.0,
Ghana,2023,hydro_electricity,9.19,measured,source_ingest,2023.0,
Ghana,2023,low_carbon_share_elec,38.519,measured,source_ingest,2023.0,
Ghana,2023,population,33787916.0,measured,source_ingest,2023.0,
Ghana,2023,renewables_electricity,9.36,measured,source_ingest,2023.0,
Ghana,2023,renewables_share_elec,38.519,measured,source_ingest,2023.0,
Ghana,2023,solar_electricity,0.15,measured,source_ingest,2023.0,
Ghana,2023,wind_electricity,0.0,measured,source_ingest,2023.0,
Ghana,2024,Access to Clean Fuels and Technologies for cooking (% of total population),34.29999999999973,estimated,linear_projection,2023.0,0.9988795212002802
Ghana,2024,Access to electricity (% of total population),91.9,measured,source_ingest,2024.0,
Ghana,2024,Population growth (annual %),1.87500010333119,measured,source_ingest,2024.0,
Ghana,2024,carbon_intensity_elec,468.89,measured,source_ingest,2024.0,
Ghana,2024,electricity_demand (TWh),21.83,measured,source_ingest,2024.0,
Ghana,2024,electricity_generation (TWh),24.27,measured,source_ingest,2024.0,
Ghana,2024,energy_poverty_electricity (% of total population),8.099999999999994,derived,one_minus_access,2024.0,
Ghana,2024,energy_poverty_electricity_rural (% of rural population),17.400000000000006,measured,source_ingest,2024.0,
Ghana,2024,energy_poverty_electricity_urban (% of urban population),1.4000000000000057,measured,source_ingest,2024.0,
Ghana,2024,energy_poverty_multidimensional (% of total population),37.81428571428569,measured,source_ingest,2024.0,
Ghana,2024,fossil_share_elec,63.782,measured,source_ingest,2024.0,
Ghana,2024,gdp,159585596277.254,estimated,dampened_exponential_log_linear,2022.0,0.9590129435531335
Ghana,2024,greenhouse_gas_emissions,11.38,measured,source_ingest,2024.0,
Ghana,2024,hydro_electricity,8.6,measured,source_ingest,2024.0,
Ghana,2024,low_carbon_share_elec,36.218,measured,source_ingest,2024.0,
Ghana,2024,population,34427417.0,measured,source_ingest,2024.0,
Ghana,2024,renewables_electricity,8.79,measured,source_ingest,2024.0,
Ghana,2024,renewables_share_elec,36.218,measured,source_ingest,2024.0,
Ghana,2024,solar_electricity,0.17,measured,source_ingest,2024.0,
Ghana,2024,wind_electricity,0.0,measured,source_ingest,2024.0,
Ghana,2025,Access to Clean Fuels and Technologies for cooking (% of total population),35.774999999999636,estimated,linear_projection,2023.0,0.9988795212002802
Ghana,2025,Access to electricity (% of total population),91.49456315080727,estimated,logistic_logit_linear,2024.0,0.893775975547391
Ghana,2025,Population growth (annual %),1.83295547173437,measured,source_ingest,2025.0,
Ghana,2025,carbon_intensity_elec,478.387566508289,estimated,dampened_exponential_log_linear,2024.0,0.7262586073475646
Ghana,2025,electricity_demand (TWh),23.470364120557043,estimated,dampened_exponential_log_linear,2024.0,0.9344594949712461
Ghana,2025,electricity_generation (TWh),26.5482038201635,estimated,dampened_exponential_log_linear,2024.0,0.9467281932352745
Ghana,2025,energy_poverty_electricity (% of total population),8.505436849192733,estimated,one_minus_access,2024.0,
Ghana,2025,energy_poverty_electricity_rural (% of rural population),18.513888888888687,estimated,linear_projection,2024.0,0.8621696473494032
Ghana,2025,energy_poverty_electricity_urban (% of urban population),0.4027777777778283,estimated,linear_projection,2024.0,0.9262394887751775
Ghana,2025,energy_poverty_multidimensional (% of total population),36.353571428571286,measured,source_ingest,2025.0,
Ghana,2025,fossil_share_elec,65.45566666666673,estimated,linear_projection,2024.0,0.6319878813668975
Ghana,2025,gdp,160328376535.13193,estimated,dampened_exponential_log_linear,2022.0,0.9590129435531335
Ghana,2025,greenhouse_gas_emissions,12.700373840711913,estimated,dampened_exponential_log_linear,2024.0,0.9253866481223031
Ghana,2025,hydro_electricity,9.1790499046986,estimated,dampened_exponential_log_linear,2024.0,0.9290654433989546
Ghana,2025,low_carbon_share_elec,34.54433333333327,estimated,linear_projection,2024.0,0.6319878813668975
Ghana,2025,population,35064275.05549572,estimated,limit_year_population_growth_rate_exponential,2024.0,
Ghana,2025,renewables_electricity,9.400115316037946,estimated,dampened_exponential_log_linear,2024.0,0.9347368324876452
Ghana,2025,renewables_share_elec,34.54433333333327,estimated,linear_projection,2024.0,0.6319878813668975
Ghana,2025,solar_electricity,0.22221265043462832,estimated,dampened_exponential_log_linear,2024.0,0.9109273210810187
Ghana,2025,wind_electricity,,missing,no_history,,
Guinea,2016,Access to Clean Fuels and Technologies for cooking (% of total population),0.9,measured,source_ingest,2016.0,
Guinea,2016,Access to electricity (% of total population),33.5,measured,source_ingest,2016.0,
Guinea,2016,Population growth (annual %),2.56690869267138,measured,source_ingest,2016.0,
Guinea,2016,carbon_intensity_elec,229.81,measured,source_ingest,2016.0,
Guinea,2016,electricity_demand (TWh),1.61,measured,source_ingest,2016.0,
Guinea,2016,electricity_generation (TWh),1.61,measured,source_ingest,2016.0,
Guinea,2016,energy_poverty_electricity (% of total population),66.5,derived,one_minus_access,2016.0,
Guinea,2016,energy_poverty_electricity_rural (% of rural population),93.3,measured,source_ingest,2016.0,
Guinea,2016,energy_poverty_electricity_urban (% of urban population),17.799999999999997,measured,source_ingest,2016.0,
Guinea,2016,energy_poverty_multidimensional (% of total population),82.8,measured,source_ingest,2016.0,
Guinea,2016,fossil_share_elec,31.677,measured,source_ingest,2016.0,
Guinea,2016,gdp,16533568057.0,measured,source_ingest,2016.0,
Guinea,2016,greenhouse_gas_emissions,0.37,measured,source_ingest,2016.0,
Guinea,2016,hydro_electricity,1.08,measured,source_ingest,2016.0,
Guinea,2016,low_carbon_share_elec,68.323,measured,source_ingest,2016.0,
Guinea,2016,population,12073031.0,measured,source_ingest,2016.0,
Guinea,2016,renewables_electricity,1.1,measured,source_ingest,2016.0,
Guinea,2016,renewables_share_elec,68.323,measured,source_ingest,2016.0,
Guinea,2016,solar_electricity,0.02,measured,source_ingest,2016.0,
Guinea,2016,wind_electricity,0.0,measured,source_ingest,2016.0,
Guinea,2017,Access to Clean Fuels and Technologies for cooking (% of total population),0.9,measured,source_ingest,2017.0,
Guinea,2017,Access to electricity (% of total population),35.4,measured,source_ingest,2017.0,
Guinea,2017,Population growth (annual %),2.55652318226129,measured,source_ingest,2017.0,
Guinea,2017,carbon_intensity_elec,220.34,measured,source_ingest,2017.0,
Guinea,2017,electricity_demand (TWh),1.77,measured,source_ingest,2017.0,
Guinea,2017,electricity_generation (TWh),1.77,measured,source_ingest,2017.0,
Guinea,2017,energy_poverty_electricity (% of total population),64.6,derived,one_minus_access,2017.0,
Guinea,2017,energy_poverty_electricity_rural (% of rural population),91.4,measured,source_ingest,2017.0,
Guinea,2017,energy_poverty_electricity_urban (% of urban population),16.599999999999994,measured,source_ingest,2017.0,
Guinea,2017,energy_poverty_multidimensional (% of total population),81.85,measured,source_ingest,2017.0,
Guinea,2017,fossil_share_elec,30.508,measured,source_ingest,2017.0,
Guinea,2017,gdp,18265129177.0,measured,source_ingest,2017.0,
Guinea,2017,greenhouse_gas_emissions,0.39,measured,source_ingest,2017.0,
Guinea,2017,hydro_electricity,1.21,measured,source_ingest,2017.0,
Guinea,2017,low_carbon_share_elec,69.492,measured,source_ingest,2017.0,
Guinea,2017,population,12385668.0,measured,source_ingest,2017.0,
Guinea,2017,renewables_electricity,1.23,measured,source_ingest,2017.0,
Guinea,2017,renewables_share_elec,69.492,measured,source_ingest,2017.0,
Guinea,2017,solar_electricity,0.02,measured,source_ingest,2017.0,
Guinea,2017,wind_electricity,0.0,measured,source_ingest,2017.0,
Guinea,2018,Access to Clean Fuels and Technologies for cooking (% of total population),0.9,measured,source_ingest,2018.0,
Guinea,2018,Access to electricity (% of total population),45.0,measured,source_ingest,2018.0,
Guinea,2018,Population growth (annual %),2.54385572881799,measured,source_ingest,2018.0,
Guinea,2018,carbon_intensity_elec,262.89,measured,source_ingest,2018.0,
Guinea,2018,electricity_demand (TWh),1.94,measured,source_ingest,2018.0,
Guinea,2018,electricity_generation (TWh),1.94,measured,source_ingest,2018.0,
Guinea,2018,energy_poverty_electricity (% of total population),55.0,derived,one_minus_access,2018.0,
Guinea,2018,energy_poverty_electricity_rural (% of rural population),78.6,measured,source_ingest,2018.0,
Guinea,2018,energy_poverty_electricity_urban (% of urban population),13.299999999999997,measured,source_ingest,2018.0,
Guinea,2018,energy_poverty_multidimensional (% of total population),77.05,measured,source_ingest,2018.0,
Guinea,2018,fossil_share_elec,37.629,measured,source_ingest,2018.0,
Guinea,2018,gdp,19467826772.0,measured,source_ingest,2018.0,
Guinea,2018,greenhouse_gas_emissions,0.51,measured,source_ingest,2018.0,
Guinea,2018,hydro_electricity,1.19,measured,source_ingest,2018.0,
Guinea,2018,low_carbon_share_elec,62.371,measured,source_ingest,2018.0,
Guinea,2018,population,12704776.0,measured,source_ingest,2018.0,
Guinea,2018,renewables_electricity,1.21,measured,source_ingest,2018.0,
Guinea,2018,renewables_share_elec,62.371,measured,source_ingest,2018.0,
Guinea,2018,solar_electricity,0.02,measured,source_ingest,2018.0,
Guinea,2018,wind_electricity,0.0,measured,source_ingest,2018.0,
Guinea,2019,Access to Clean Fuels and Technologies for cooking (% of total population),0.9,measured,source_ingest,2019.0,
Guinea,2019,Access to electricity (% of total population),42.2,measured,source_ingest,2019.0,
Guinea,2019,Population growth (annual %),2.56100451729991,measured,source_ingest,2019.0,
Guinea,2019,carbon_intensity_elec,253.66,measured,source_ingest,2019.0,
Guinea,2019,electricity_demand (TWh),2.05,measured,source_ingest,2019.0,
Guinea,2019,electricity_generation (TWh),2.05,measured,source_ingest,2019.0,
Guinea,2019,energy_poverty_electricity (% of total population),57.8,derived,one_minus_access,2019.0,
Guinea,2019,energy_poverty_electricity_rural (% of rural population),83.0,measured,source_ingest,2019.0,
Guinea,2019,energy_poverty_electricity_urban (% of urban population),14.0,measured,source_ingest,2019.0,
Guinea,2019,energy_poverty_multidimensional (% of total population),78.45,measured,source_ingest,2019.0,
Guinea,2019,fossil_share_elec,36.098,measured,source_ingest,2019.0,
Guinea,2019,gdp,20561330331.0,measured,source_ingest,2019.0,
Guinea,2019,greenhouse_gas_emissions,0.52,measured,source_ingest,2019.0,
Guinea,2019,hydro_electricity,1.29,measured,source_ingest,2019.0,
Guinea,2019,low_carbon_share_elec,63.902,measured,source_ingest,2019.0,
Guinea,2019,population,13034349.0,measured,source_ingest,2019.0,
Guinea,2019,renewables_electricity,1.31,measured,source_ingest,2019.0,
Guinea,2019,renewables_share_elec,63.902,measured,source_ingest,2019.0,
Guinea,2019,solar_electricity,0.02,measured,source_ingest,2019.0,
Guinea,2019,wind_electricity,0.0,measured,source_ingest,2019.0,
Guinea,2020,Access to Clean Fuels and Technologies for cooking (% of total population),1.0,measured,source_ingest,2020.0,
Guinea,2020,Access to electricity (% of total population),44.7,measured,source_ingest,2020.0,
Guinea,2020,Population growth (annual %),2.55139953603925,measured,source_ingest,2020.0,
Guinea,2020,carbon_intensity_elec,274.19,measured,source_ingest,2020.0,
Guinea,2020,electricity_demand (TWh),2.48,measured,source_ingest,2020.0,
Guinea,2020,electricity_generation (TWh),2.48,measured,source_ingest,2020.0,
Guinea,2020,energy_poverty_electricity (% of total population),55.3,derived,one_minus_access,2020.0,
Guinea,2020,energy_poverty_electricity_rural (% of rural population),80.7,measured,source_ingest,2020.0,
Guinea,2020,energy_poverty_electricity_urban (% of urban population),11.700000000000003,measured,source_ingest,2020.0,
Guinea,2020,energy_poverty_multidimensional (% of total population),77.15,measured,source_ingest,2020.0,
Guinea,2020,fossil_share_elec,39.113,measured,source_ingest,2020.0,
Guinea,2020,gdp,21528646361.0,measured,source_ingest,2020.0,
Guinea,2020,greenhouse_gas_emissions,0.68,measured,source_ingest,2020.0,
Guinea,2020,hydro_electricity,1.49,measured,source_ingest,2020.0,
Guinea,2020,low_carbon_share_elec,60.887,measured,source_ingest,2020.0,
Guinea,2020,population,13371185.0,measured,source_ingest,2020.0,
Guinea,2020,renewables_electricity,1.51,measured,source_ingest,2020.0,
Guinea,2020,renewables_share_elec,60.887,measured,source_ingest,2020.0,
Guinea,2020,solar_electricity,0.02,measured,source_ingest,2020.0,
Guinea,2020,wind_electricity,0.0,measured,source_ingest,2020.0,
Guinea,2021,Access to Clean Fuels and Technologies for cooking (% of total population),1.0,measured,source_ingest,2021.0,
Guinea,2021,Access to electricity (% of total population),46.8,measured,source_ingest,2021.0,
Guinea,2021,Population growth (annual %),2.50610419423246,measured,source_ingest,2021.0,
Guinea,2021,carbon_intensity_elec,192.31,measured,source_ingest,2021.0,
Guinea,2021,electricity_demand (TWh),3.64,measured,source_ingest,2021.0,
Guinea,2021,electricity_generation (TWh),3.64,measured,source_ingest,2021.0,
Guinea,2021,energy_poverty_electricity (% of total population),53.2,derived,one_minus_access,2021.0,
Guinea,2021,energy_poverty_electricity_rural (% of rural population),78.7,measured,source_ingest,2021.0,
Guinea,2021,energy_poverty_electricity_urban (% of urban population),10.200000000000003,measured,source_ingest,2021.0,
Guinea,2021,energy_poverty_multidimensional (% of total population),76.1,measured,source_ingest,2021.0,
Guinea,2021,fossil_share_elec,26.923,measured,source_ingest,2021.0,
Guinea,2021,gdp,22615336825.0,measured,source_ingest,2021.0,
Guinea,2021,greenhouse_gas_emissions,0.7,measured,source_ingest,2021.0,
Guinea,2021,hydro_electricity,2.64,measured,source_ingest,2021.0,
Guinea,2021,low_carbon_share_elec,73.077,measured,source_ingest,2021.0,
Guinea,2021,population,13710515.0,measured,source_ingest,2021.0,
Guinea,2021,renewables_electricity,2.66,measured,source_ingest,2021.0,
Guinea,2021,renewables_share_elec,73.077,measured,source_ingest,2021.0,
Guinea,2021,solar_electricity,0.02,measured,source_ingest,2021.0,
Guinea,2021,wind_electricity,0.0,measured,source_ingest,2021.0,
Guinea,2022,Access to Clean Fuels and Technologies for cooking (% of total population),1.0,measured,source_ingest,2022.0,
Guinea,2022,Access to electricity (% of total population),47.7,measured,source_ingest,2022.0,
Guinea,2022,Population growth (annual %),2.48250409145397,measured,source_ingest,2022.0,
Guinea,2022,carbon_intensity_elec,185.0,measured,source_ingest,2022.0,
Guinea,2022,electricity_demand (TWh),4.0,measured,source_ingest,2022.0,
Guinea,2022,electricity_generation (TWh),4.0,measured,source_ingest,2022.0,
Guinea,2022,energy_poverty_electricity (% of total population),52.3,derived,one_minus_access,2022.0,
Guinea,2022,energy_poverty_electricity_rural (% of rural population),78.7,measured,source_ingest,2022.0,
Guinea,2022,energy_poverty_electricity_urban (% of urban population),9.0,measured,source_ingest,2022.0,
Guinea,2022,energy_poverty_multidimensional (% of total population),75.65,measured,source_ingest,2022.0,
Guinea,2022,fossil_share_elec,25.5,measured,source_ingest,2022.0,
Guinea,2022,gdp,23678257190.0,measured,source_ingest,2022.0,
Guinea,2022,greenhouse_gas_emissions,0.74,measured,source_ingest,2022.0,
Guinea,2022,hydro_electricity,2.95,measured,source_ingest,2022.0,
Guinea,2022,low_carbon_share_elec,74.5,measured,source_ingest,2022.0,
Guinea,2022,population,14055136.0,measured,source_ingest,2022.0,
Guinea,2022,renewables_electricity,2.98,measured,source_ingest,2022.0,
Guinea,2022,renewables_share_elec,74.5,measured,source_ingest,2022.0,
Guinea,2022,solar_electricity,0.03,measured,source_ingest,2022.0,
Guinea,2022,wind_electricity,0.0,measured,source_ingest,2022.0,
Guinea,2023,Access to Clean Fuels and Technologies for cooking (% of total population),1.0,measured,source_ingest,2023.0,
Guinea,2023,Access to electricity (% of total population),51.1,measured,source_ingest,2023.0,
Guinea,2023,Population growth (annual %),2.46199049961035,measured,source_ingest,2023.0,
Guinea,2023,carbon_intensity_elec,185.0,measured,source_ingest,2023.0,
Guinea,2023,electricity_demand (TWh),4.0,measured,source_ingest,2023.0,
Guinea,2023,electricity_generation (TWh),4.0,measured,source_ingest,2023.0,
Guinea,2023,energy_poverty_electricity (% of total population),48.9,derived,one_minus_access,2023.0,
Guinea,2023,energy_poverty_electricity_rural (% of rural population),74.3,measured,source_ingest,2023.0,
